actor_count	actors	category	cover_url	id	is_playable	is_watched	rank	rating	regions	release_date	score	title	types	url	vote_count
15	[王千源, 秦海璐, 张申英, 刘谦, 罗二羊, 国永振, 周逵, 田雨, 张亚希, 项燕, 许江宁, 张惠志, 刘星禹, 王早来, 王玥]	喜剧	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p511447359.jpg	4876722	False	False	236	[8.3, 45]	[中国大陆]	2011-07-15	8.3	钢的琴	[剧情, 喜剧]	https://movie.douban.com/subject/4876722/	166720
11	[本·斯蒂勒, 克里斯汀·韦格, 亚当·斯科特, 雪莉·麦克雷恩, 西恩·潘, 凯瑟琳·哈恩, 泰伦斯·伯尼·海恩斯 , 保罗·菲兹杰拉德, 格蕾丝·雷克斯, 乔恩·戴利, 乔伊·斯洛特尼克]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2160195181.jpg	2133323	True	False	237	[8.3, 45]	[美国]	2013-12-25	8.3	白日梦想家	[剧情, 喜剧, 冒险]	https://movie.douban.com/subject/2133323/	140819
15	[朱丽叶·比诺什, 威廉·达福, 娜塔莉·波特曼, 加斯帕德·尤利尔, 热拉尔·德帕迪约, 玛吉·吉伦哈尔, 伊利亚·伍德, 欧嘉·柯瑞兰寇, 亚历山大·佩恩, 李昕, 伊里斯·麦康利, 莱拉·贝蒂, 塞瑞尔·戴思科斯, 布鲁诺·波达里德斯, 史蒂夫·布西密]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1762258035.jpg	1783772	True	False	238	[8.3, 45]	[法国, 德国, 列支敦士登, 瑞士]	2006-05-18	8.3	巴黎，我爱你	[剧情, 喜剧, 爱情]	https://movie.douban.com/subject/1783772/	118707
7	[沈恩京, 罗文姬, 朴仁焕, 李阵郁, 郑真英, 成东日, 金秀贤]	喜剧	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2162863558.jpg	24879820	True	False	239	[8.3, 45]	[韩国]	2014-01-22	8.3	奇怪的她	[喜剧, 奇幻]	https://movie.douban.com/subject/24879820/	116892
8	[琳赛·洛翰, 丹尼斯·奎德, 娜塔莎·理查德森, 伊莲·亨德里克斯, 丽萨·安·沃尔特, 西蒙·坤茨, 罗尼·斯蒂芬斯, 玛姬·惠勒]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1933809793.jpg	1297102	True	False	240	[8.3, 45]	[美国]	1998-07-29	8.3	天生一对	[剧情, 儿童, 喜剧, 爱情, 家庭]	https://movie.douban.com/subject/1297102/	103242
12	[葛民辉, 张达明, 詹瑞文, 樋口明日嘉, 陈惠敏, 方子璇, 陈辉虹, 缪非临, 刘以达, 林雪, 邵音音, 王合喜]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1361412292.jpg	1300616	True	False	241	[8.3, 45]	[香港]	2001-08-16	8.3	买凶拍人	[犯罪, 动作, 喜剧]	https://movie.douban.com/subject/1300616/	91479
6	[西蒙·佩吉, 尼克·弗罗斯特, 吉姆·布劳德本特, 马丁·弗瑞曼, 比尔·奈伊, 比尔·贝利]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p449619623.jpg	1806555	True	False	242	[8.3, 45]	[美国, 法国, 英国]	2007-02-14	8.3	热血警探	[喜剧, 动作]	https://movie.douban.com/subject/1806555/	84808
19	[佩吉·奥哈拉, 罗比·本森, 理查德·怀特, 杰里·奥尔巴赫, 戴维·奥格登·施蒂尔斯, 安吉拉·兰斯伯瑞, 布莱德利·皮尔斯, 雷克斯·埃弗哈特, 杰西·科尔蒂, 哈尔·史密斯, 乔·安妮·沃利, 玛丽·凯·伯格曼, 布瑞恩·卡明斯, 阿尔文·爱泼斯坦, 托尼·杰, 亚历克·墨菲, 金米·罗伯特森, 凯斯·索西, 弗兰克·维尔克]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2238467474.jpg	1297995	True	False	243	[8.3, 45]	[美国]	1991-09-29	8.3	美女与野兽	[喜剧, 爱情, 动画, 歌舞, 奇幻]	https://movie.douban.com/subject/1297995/	72931
18	[罗伯特·德尼罗, 雷·利奥塔, 乔·佩西, 洛南·布雷科, 保罗·索维诺, 弗兰克·西维罗, 托尼·戴劳, 迈克·斯塔尔, 弗兰克·文森特, 查克·洛, 弗兰克·迪莱奥, 亨利·扬曼, 吉娜·马斯特罗吉科莫, 凯瑟琳·斯科塞斯, 查尔斯·斯科西斯, 苏珊妮·谢泼德, 黛比·玛扎, 塞缪尔·杰克逊]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1403069323.jpg	1292268	True	False	244	[8.3, 45]	[美国]	1990-09-09	8.3	好家伙	[剧情, 喜剧, 传记, 犯罪]	https://movie.douban.com/subject/1292268/	52286
8	[袁咏仪, 张国荣, 刘嘉玲, 陈小春, 曾志伟, 罗家英, 林晓峰, 郑丹瑞]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2167118411.jpg	1303376	False	False	245	[8.3, 45]	[香港]	1994-07-23	8.3	金枝玉叶	[喜剧, 爱情, 同性]	https://movie.douban.com/subject/1303376/	44297
5	[小林聪美, 片桐入, 罇真佐子, 塔里娅·马库斯, 马库·佩尔托拉]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p540502836.jpg	1892578	True	False	246	[8.3, 45]	[日本]	2006-03-11	8.3	海鸥食堂	[喜剧, 剧情]	https://movie.douban.com/subject/1892578/	40102
7	[黄磊, 吴君如, 张正中, 黄秋生, 蔡明丽, 蔡瀚亿, 李云迪]	喜剧	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2200039289.jpg	25884416	True	False	247	[8.3, 45]	[香港, 中国大陆]	2014-10-01	8.3	麦兜我和我妈妈	[喜剧, 动画, 家庭]	https://movie.douban.com/subject/25884416/	39729
16	[张国立, 葛优, 梁天, 潘虹, 马晓晴, 孙凤英, 李耕, 董钰刚, 颜彼得, 侯耀华, 莫岐, 常蓝天, 李丽娜, 李滨, 王哲元, 米丽新]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2363497441.jpg	1307690	False	False	248	[8.3, 45]	[中国大陆]	1989-09-15	8.3	顽主	[剧情, 喜剧]	https://movie.douban.com/subject/1307690/	38079
10	[露安·艾梅哈, 嘉莲·维雅, 弗朗索瓦·达密安, 伊连·贝加拉, 埃里克·埃尔莫斯尼诺, 卢卡·戈尔贝格, 罗珊妮·杜兰, 玛尔·索度佩, 斯代芬·沃杰托维茨, Clémence Lassalas]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2217443926.jpg	25855951	True	False	249	[8.3, 45]	[法国, 比利时]	2014-12-17	8.3	贝利叶一家	[剧情, 喜剧, 音乐, 家庭]	https://movie.douban.com/subject/25855951/	34485
8	[刘青云, 吴镇宇, 李若彤, 徐锦江, 张达明, 郑祖, 宋本中, 黄卓玲]	喜剧	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1929459409.jpg	1307372	False	False	250	[8.3, 45]	[香港]	1997-03-14	8.3	一个字头的诞生	[动作, 喜剧, 犯罪]	https://movie.douban.com/subject/1307372/	30391
5	[郑在咏, 孙秉浩, 李瀚伟, 李英恩, 高昌锡]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p773565963.jpg	3033085	True	False	251	[8.3, 45]	[韩国]	2007-10-18	8.3	率性而活	[喜剧]	https://movie.douban.com/subject/3033085/	23493
11	[上野树里, 平冈佑太, 贯地谷诗穗梨, 本仮屋唯佳, 竹中直人, 白石美帆, 福士诚治, 岩佐真悠子, 木野花, 西田尚美, 高桥一生]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p638255684.jpg	1361254	False	False	252	[8.3, 45]	[日本]	2004-09-11	8.3	摇摆少女	[剧情, 喜剧, 音乐]	https://movie.douban.com/subject/1361254/	22216
11	[让·雷诺, 安娜·加列娜, 克洛伊·茹阿内, 雨果·德休, 奥雷·阿蒂卡, 卢卡斯·派里策, 让-米歇尔·诺里, 于格·奥弗雷, 夏洛特·德·特汉姆, 拉法埃尔·阿贡吉, 让-皮耶·罗利特]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2176944875.jpg	25858604	True	False	253	[8.3, 45]	[法国]	2014-04-02	8.3	普罗旺斯的夏天	[剧情, 喜剧, 家庭]	https://movie.douban.com/subject/25858604/	20100
19	[佐藤浩市, 妻夫木聪, 深津绘里, 绫濑遥, 西田敏行, 小日向文世, 寺岛进, 香川照之, 近藤芳正, 山本耕史, 市川昆, 中井贵一, 天海祐希, 唐泽寿明, 谷原章介, 铃木京香, 寺胁康文, 堀部圭亮, 伊吹吾郎]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p637438422.jpg	2157507	False	False	254	[8.3, 45]	[日本]	2008-06-07	8.3	魔幻时刻	[喜剧]	https://movie.douban.com/subject/2157507/	19179
5	[黛安·基顿, 梅丽尔·斯特里普, 伍迪·艾伦, 迈克尔·墨菲, 玛瑞儿·海明威]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1672087220.jpg	1294300	False	False	255	[8.3, 45]	[美国]	1979-04-25	8.3	曼哈顿	[喜剧, 剧情, 爱情]	https://movie.douban.com/subject/1294300/	17901
16	[本·施耐泽, 乔治·麦凯, 帕迪·康斯戴恩, 艾美达·斯丹顿, 比尔·奈伊, 莫妮卡·杜兰, 多米尼克·威斯特, 安德鲁·斯科特, 约瑟夫·吉尔根, 菲伊·马赛, 弗莱迪·福克斯, 乔舒亚·希尔, 卡瑞娜·费尔南德斯, 利兹·怀特, 索菲亚·埃文斯, 拉塞尔·托维]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2218469416.jpg	25740192	False	False	256	[8.3, 45]	[英国]	2014-05-23	8.3	骄傲	[剧情, 喜剧, 历史, 同性]	https://movie.douban.com/subject/25740192/	17296
5	[迈克尔·皮特, 伊莎贝尔·于佩尔, 瓦莱丽亚·布鲁尼·泰德斯基, 古斯塔弗·德·科文, 朱尔·本切特]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2312758560.jpg	26356789	True	False	257	[8.3, 45]	[法国]	2015-10-07	8.3	心房客	[剧情, 喜剧]	https://movie.douban.com/subject/26356789/	16447
6	[希里黛玉, 阿迪勒·侯赛因, Mehdi Nebbou, Priya Anand, Sulabha Deshpande, Sujatha Kumar]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1829342305.jpg	10876425	True	False	258	[8.3, 45]	[印度]	2012-10-05	8.3	印式英语	[剧情, 喜剧, 家庭]	https://movie.douban.com/subject/10876425/	12597
10	[吉娜·罗兰兹, 薇诺娜·瑞德, 阿明·缪勒-斯塔尔, 罗西·培瑞兹, 伊萨赫·德·班克尔, 碧翠斯·黛尔, 罗伯托·贝尼尼, 保罗·博纳切利, 马蒂·佩龙帕, 吉安卡罗·埃斯波西托]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p957052935.jpg	1301498	True	False	259	[8.3, 45]	[法国, 英国, 德国, 美国, 日本]	1991-12-12	8.3	地球之夜	[喜剧, 剧情]	https://movie.douban.com/subject/1301498/	11455
4	[埃德瓦·贝耶, 安娜·穆格拉利斯, 伯利·兰内尔, 让·雷谢夫]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2183162713.jpg	2367134	False	False	260	[8.3, 45]	[法国]	2008-03-26	8.3	黑道快餐店	[喜剧, 犯罪, 剧情]	https://movie.douban.com/subject/2367134/	10823
6	[伊万·博尔内夫, 奥德里奇•凯瑟, 尤莉亚·延奇, 马丁·胡巴, 伊斯特凡·萨博, 约瑟夫·阿布汉姆]	喜剧	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1538685577.jpg	1766827	False	False	261	[8.3, 45]	[捷克, 斯洛伐克]	2006-12-19	8.3	我曾侍候过英国国王	[喜剧, 剧情, 爱情, 战争]	https://movie.douban.com/subject/1766827/	10705
9	[基里安·墨菲, Morgan Jones, 伊娃·柏西斯托, 连姆·尼森, 斯蒂芬·瑞, 鲁斯·麦克卡比, 查莲妮·麦肯纳, 鲁丝·内伽, 多米尼克·库珀]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p788528406.jpg	1449845	False	False	262	[8.3, 45]	[爱尔兰, 英国]	2005-09-03	8.3	冥王星早餐	[喜剧, 剧情]	https://movie.douban.com/subject/1449845/	9790
8	[乔什·卢卡斯, 瑞切尔·泰勒, 诺亚·泰勒, 凯莎·卡斯特-休伊斯, 卢克·福特, 乔伊·巴彻勒, 罗汉·尼克尔, 亚瑟·安吉尔]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1741434502.jpg	3431802	True	False	263	[8.3, 45]	[澳大利亚]	2011-08-04	8.3	红犬历险记	[剧情, 喜剧]	https://movie.douban.com/subject/3431802/	9224
26	[加斯帕德·施拉特, 西斯汀·穆拉特, 波林·雅库, 米歇尔·维耶尔莫, 劳尔·里贝拉, 埃斯特尔·亨纳德, 埃利奥特·桑切斯, 卢·威克, 布丽奇特·罗塞特, 娜塔莎·科奇库莫夫, 莫妮卡·布德, 阿德里安·巴拉佐尼, 维诺妮可·蒙特尔, 罗马妮·科瑞特尼, 伊芙琳·布维尔, 伦纳德·杰纳, 安妮-劳雷·布雷西, 让-克劳德·伊森曼, 伊安尼斯·雅库, 埃里克·阿巴特, 威尔·福特, 尼克·奥弗曼, 艾伦·佩吉, 玢·罗宾斯, 艾米·塞德丽丝, 克拉拉·杨]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2345382471.jpg	24860289	False	False	264	[8.3, 45]	[瑞士, 法国]	2016-05-15	8.3	西葫芦的生活	[儿童, 喜剧, 动画]	https://movie.douban.com/subject/24860289/	9102
22	[特里斯坦·格贝尔, 阿南德·巴特比勒格, 阿妮娅·文德尔, 尤斯蒂娜·洪普夫, 保罗·布舍, 杰罗姆·赫汤蒙, 麦克斯·克鲁格, 乌多·萨梅尔, 安雅·施耐德, 纳丁·杜布瓦, 亨宁·佩克, 乌韦·博姆, 卡特琳娜·珀罗简, 萨米·苏瑞泽尔, 尤利乌斯·费尔斯伯格, 海伦娜·西格蒙德-舒尔茨, 克劳迪亚·盖斯勒-巴丁, 马克·霍泽曼, 尼科尔·默西迪丝·穆勒, 亚历山大·吉尔, 弗雷德里克·坎普特, 凯·伊沃·保利兹]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2369390663.jpg	26586432	True	False	265	[8.3, 45]	[德国]	2016-09-15	8.3	契克	[剧情, 喜剧]	https://movie.douban.com/subject/26586432/	8916
10	[佩丽冉卡·曹帕拉, 兰比尔·卡普尔, 伊利亚娜·狄克鲁兹, Haradhan Bannerjee, Sumona Chakravarti, Roopa Ganguly, Akash Khurana, Jishu Sengupta, 沙鲁巴·舒克拉, 阿希瑟·维德亚迪]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1806323895.jpg	10355329	False	False	266	[8.3, 45]	[印度]	2012-09-14	8.3	巴菲的奇妙命运	[剧情, 喜剧, 爱情]	https://movie.douban.com/subject/10355329/	7916
5	[约翰·库萨克, 黛安·韦斯特, 詹妮弗·提莉, 查兹·帕尔明特瑞, 玛丽·露易斯·帕克]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p946722193.jpg	1295452	True	False	267	[8.3, 45]	[美国]	1994-10-14	8.3	子弹横飞百老汇	[喜剧, 犯罪]	https://movie.douban.com/subject/1295452/	7903
10	[艾琳·布伦南, 杜鲁门·卡波特, 詹姆斯·可可, 彼得·法尔克, 亚历克·吉尼斯, 爱尔莎·兰切斯特, 大卫·尼文, 彼得·塞勒斯, 玛吉·史密斯, 詹姆斯·克伦威尔]	喜剧	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p809915309.jpg	1303545	False	False	268	[8.3, 45]	[美国]	1976-06-23	8.3	怪宴	[喜剧, 悬疑, 惊悚, 犯罪]	https://movie.douban.com/subject/1303545/	7682
5	[费尔南多·雷伊, 保罗·弗朗克尔, 德菲因·塞里格, 比尔·奥吉埃, 让-皮埃尔·卡塞尔]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1712426795.jpg	1303364	True	False	269	[8.3, 45]	[法国]	1972-09-15	8.3	资产阶级的审慎魅力	[喜剧, 剧情, 奇幻]	https://movie.douban.com/subject/1303364/	7133
3	[戴安·琳恩, 劳伦斯·奥利弗, 特罗尼亚斯·伯纳德]	喜剧	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p495124067.jpg	1296284	False	False	270	[8.3, 45]	[法国, 美国]	1979-04-27	8.3	情定日落桥	[喜剧, 爱情]	https://movie.douban.com/subject/1296284/	6986
3	[加里·格兰特, 黛博拉·蔻儿, 理查德·邓宁]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p848574092.jpg	1293320	True	False	271	[8.3, 45]	[美国]	1957-07-11	8.3	金玉盟	[喜剧, 剧情, 爱情]	https://movie.douban.com/subject/1293320/	6622
5	[梁智强, 向云, 黄奕良, 李创锐, 梁文宗]	喜剧	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1617356989.jpg	1858876	False	False	272	[8.3, 45]	[新加坡]	2006-01-26	8.3	小孩不笨2	[喜剧, 剧情, 家庭]	https://movie.douban.com/subject/1858876/	6581
5	[中村靖日, 山中聪, 板谷由夏, 雾岛丽香, 山下规介]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1709976573.jpg	1459148	False	False	273	[8.3, 45]	[日本]	2005-07-16	8.3	遇人不熟	[喜剧, 剧情, 爱情]	https://movie.douban.com/subject/1459148/	5936
5	[格雷厄姆·查普曼, 约翰·克立斯, 特瑞·吉列姆, 艾瑞克·爱都, 特瑞·琼斯]	喜剧	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2215810689.jpg	1293175	True	False	274	[8.3, 45]	[英国]	1983-03-31	8.3	人生七部曲	[喜剧, 歌舞]	https://movie.douban.com/subject/1293175/	5907
15	[中井贵一, 山本耕史, 柏原崇, 稻森泉, 奥菜惠, 冈元夕纪子, 武田真治, 森田一义, 矢田亚希子, 铃木一真, 石桥莲司, 佐藤隆太 Ryûta Satô, 相岛一之, 谷津勋, 正名仆蔵]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p912715405.jpg	1305388	False	False	275	[8.3, 45]	[日本]	2000-11-03	8.3	世界奇妙物语 电影特别篇	[喜剧, 奇幻, 恐怖, 爱情]	https://movie.douban.com/subject/1305388/	5691
5	[路易·德·菲耐斯, 科鲁彻, 克洛德·让萨克, Ann Zacharias, 维托里奥·卡布里奥利]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2164361020.jpg	1308457	False	False	276	[8.3, 45]	[法国]	1976-10-27	8.3	美食家	[喜剧]	https://movie.douban.com/subject/1308457/	5691
10	[刘子枫, 高明, 盖尔哈德·奥尔谢夫斯基, 杨亚洲, 汪漪, 杨凤良, 王北龙, 赵秀玲, 戈辉, 谢炜]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2187640623.jpg	1434269	True	False	277	[8.3, 45]	[中国大陆]	1986	8.3	黑炮事件	[喜剧]	https://movie.douban.com/subject/1434269/	5262
3	[伍迪·艾伦, 黛安·基顿, 费奥多尔·阿特金]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2179608694.jpg	1293945	False	False	278	[8.3, 45]	[美国, 法国]	1975-06-10	8.3	爱与死	[喜剧, 战争]	https://movie.douban.com/subject/1293945/	3798
12	[山崎努, 宫本信子, 役所广司, 大泷秀治, 渡边谦, 津川雅彦, 冈田茉莉子, 井川比佐志, 桥爪功, 中村伸郎, 藤田敏八, 黑田福美]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1967178623.jpg	1294009	False	False	279	[8.3, 45]	[日本]	1985-11-23	8.3	蒲公英	[喜剧]	https://movie.douban.com/subject/1294009/	3744
1	[秀兰·邓波儿]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2170114382.jpg	1302063	True	False	280	[8.3, 45]	[美国]	1935-02-22	8.3	小上校	[喜剧, 犯罪, 剧情, 家庭]	https://movie.douban.com/subject/1302063/	3731
9	[萧芳芳, 袁咏仪, 李子雄, 陈晓东, 吴大维, 钟景辉, 李司棋, 李香琴, 谭倩红]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2352281343.jpg	1316525	True	False	281	[8.3, 45]	[香港]	1996-04-04	8.3	虎度门	[喜剧, 剧情]	https://movie.douban.com/subject/1316525/	3490
5	[鲁思·戈登, 巴德·库特, 维维安·皮克尔斯, 艾伦·戈尔, 查尔斯·泰纳]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2210785915.jpg	1292812	True	False	282	[8.3, 45]	[美国]	1971-12-20	8.3	哈洛与慕德	[剧情, 喜剧]	https://movie.douban.com/subject/1292812/	3446
13	[瓦德·穆罕默德, 莉姆·阿卜杜拉, 阿卜杜拉曼·勾汉尼, 阿德, 苏丹·阿萨夫, 阿拉努·萨吉尼, 拉法·萨尼, 达娜·阿卜杜里拉, 雷哈卜·阿迈德, 诺芙·萨德, 易卜拉欣·莫泽尔, 穆罕默德·萨希尔, 萨拉·贾比尔]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2179364611.jpg	11528256	True	False	283	[8.3, 45]	[沙特阿拉伯, 德国, 荷兰, 约旦, 阿联酋, 美国]	2012-08-31	8.3	瓦嘉达	[剧情, 儿童, 喜剧]	https://movie.douban.com/subject/11528256/	3378
4	[费尔南多·雷伊, 卡洛尔·布盖, 安赫拉·莫利纳, Julien Bertheau]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1561050122.jpg	1303071	False	False	284	[8.3, 45]	[法国, 西班牙]	1977-08-17	8.3	朦胧的欲望	[喜剧, 剧情, 爱情]	https://movie.douban.com/subject/1303071/	3181
14	[朱莉·安德鲁斯, 迪克·范·戴克, 大卫·汤姆林森, 格莱妮丝·约翰斯, 赫敏·巴德利, 雷塔·肖, 卡伦·多里斯, 马修·加伯, 爱尔莎·兰切斯特, 阿瑟·特雷彻, 雷吉纳德·欧文, 埃德·温, 简·达威尔, 阿瑟·马利特]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2192053270.jpg	1292658	True	False	285	[8.3, 45]	[美国]	1964-08-27	8.3	欢乐满人间	[喜剧, 家庭, 奇幻, 歌舞]	https://movie.douban.com/subject/1292658/	3166
7	[玛利亚·沙拉耶娃, 叶甫盖尼·齐加诺夫, 玛利亚·沙拉耶娃, Anastasiya Dontsova, Veronika Skugina, Irina Skrinichenko, Albina Yevtushevskaya]	喜剧	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2454936364.jpg	2382969	True	False	286	[8.3, 45]	[俄罗斯]	2007-11-22	8.3	水仙女	[喜剧, 剧情, 奇幻]	https://movie.douban.com/subject/2382969/	2896
